,acousticness,album_uri,analysis_url,artist,available_markets,danceability,disc_number,duration_ms_x,duration_ms_y,energy,explicit,href,id,instrumentalness,is_local,key,liveness,loudness,mode,name,popularity,preview_url,release_date,speechiness,tempo,time_signature,track_number,uri,valence
163,0.717,spotify:album:5LVuISYu2g4YbyxYhFPIbK,https://api.spotify.com/v1/audio-analysis/6pgQBu5fmP0u7A9yAMQpCb,Taylor Swift,[],0.781,1,107133,107133,0.357,False,https://api.spotify.com/v1/tracks/6pgQBu5fmP0u7A9yAMQpCb,6pgQBu5fmP0u7A9yAMQpCb,0.0,False,0,0.185,-16.394,1,I Wish You Would - Voice Memo,0,,2014-10-27,0.912,118.317,4,18,spotify:track:6pgQBu5fmP0u7A9yAMQpCb,0.645
164,0.801,spotify:album:5LVuISYu2g4YbyxYhFPIbK,https://api.spotify.com/v1/audio-analysis/7hQYo8yxPIo92K4uAkedb3,Taylor Swift,[],0.675,1,131186,131187,0.234,False,https://api.spotify.com/v1/tracks/7hQYo8yxPIo92K4uAkedb3,7hQYo8yxPIo92K4uAkedb3,0.0,False,5,0.657,-15.064,0,Blank Space - Voice Memo,0,,2014-10-27,0.721,127.296,4,19,spotify:track:7hQYo8yxPIo92K4uAkedb3,0.578
165,0.0348,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/25ay7ksy4YOD3FNOah0yoE,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.789,1,212600,212600,0.634,False,https://api.spotify.com/v1/tracks/25ay7ksy4YOD3FNOah0yoE,25ay7ksy4YOD3FNOah0yoE,1.64e-06,False,7,0.302,-4.762,1,Welcome To New York,63,,2014-10-27,0.0323,116.992,4,1,spotify:track:25ay7ksy4YOD3FNOah0yoE,0.658
166,0.103,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/5iNFeUcMGxL0wn2SkqUex9,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.76,1,231826,231827,0.703,False,https://api.spotify.com/v1/tracks/5iNFeUcMGxL0wn2SkqUex9,5iNFeUcMGxL0wn2SkqUex9,0.0,False,5,0.0913,-5.412,1,Blank Space,64,,2014-10-27,0.054,95.997,4,2,spotify:track:5iNFeUcMGxL0wn2SkqUex9,0.57
167,0.00245,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/3a1EEmLANv2Mc82WT3hsTL,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.588,1,231000,231000,0.791,False,https://api.spotify.com/v1/tracks/3a1EEmLANv2Mc82WT3hsTL,3a1EEmLANv2Mc82WT3hsTL,0.00258,False,7,0.118,-5.595,1,Style,60,,2014-10-27,0.0402,94.933,4,3,spotify:track:3a1EEmLANv2Mc82WT3hsTL,0.487
168,0.000743,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/1Xmpo8vu7Rgwc4ELwtUxZK,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.553,1,235800,235800,0.841,False,https://api.spotify.com/v1/tracks/1Xmpo8vu7Rgwc4ELwtUxZK,1Xmpo8vu7Rgwc4ELwtUxZK,1.19e-05,False,7,0.341,-6.937,1,Out Of The Woods,56,,2014-10-27,0.0396,92.008,4,4,spotify:track:1Xmpo8vu7Rgwc4ELwtUxZK,0.338
169,0.00201,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/4RnDMXRqADpfMcK5SWVNu5,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.605,1,193293,193293,0.725,False,https://api.spotify.com/v1/tracks/4RnDMXRqADpfMcK5SWVNu5,4RnDMXRqADpfMcK5SWVNu5,2.02e-05,False,5,0.101,-5.729,1,All You Had To Do Was Stay,61,,2014-10-27,0.0323,96.97,4,5,spotify:track:4RnDMXRqADpfMcK5SWVNu5,0.539
170,0.0647,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/34ONrmvZfttfTZR5NXrC6e,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.647,1,219200,219200,0.8,False,https://api.spotify.com/v1/tracks/34ONrmvZfttfTZR5NXrC6e,34ONrmvZfttfTZR5NXrC6e,0.0,False,7,0.334,-5.384,1,Shake It Off,60,,2014-10-27,0.165,160.078,4,6,spotify:track:34ONrmvZfttfTZR5NXrC6e,0.942
171,0.0158,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/7xpWndqw1xwPvxQXFhY5LY,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.653,1,207440,207440,0.893,False,https://api.spotify.com/v1/tracks/7xpWndqw1xwPvxQXFhY5LY,7xpWndqw1xwPvxQXFhY5LY,4.95e-05,False,0,0.102,-5.966,1,I Wish You Would,53,,2014-10-27,0.0538,118.035,4,7,spotify:track:7xpWndqw1xwPvxQXFhY5LY,0.513
172,0.0885,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/21MuKxxxaah6C4fkIHTv2G,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.646,1,211933,211933,0.794,False,https://api.spotify.com/v1/tracks/21MuKxxxaah6C4fkIHTv2G,21MuKxxxaah6C4fkIHTv2G,6.16e-06,False,7,0.201,-6.104,1,Bad Blood,70,,2014-10-27,0.19,170.216,4,8,spotify:track:21MuKxxxaah6C4fkIHTv2G,0.287
173,0.0692,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/4NphdFxnXNaqYM0XkdrRUT,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.55,1,220440,220440,0.688,False,https://api.spotify.com/v1/tracks/4NphdFxnXNaqYM0XkdrRUT,4NphdFxnXNaqYM0XkdrRUT,0.00144,False,8,0.106,-7.416,1,Wildest Dreams,59,,2014-10-27,0.0897,139.997,4,9,spotify:track:4NphdFxnXNaqYM0XkdrRUT,0.465
174,0.00364,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/5NTGvYlcSnLgVZO6BRh94M,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.765,1,247533,247533,0.656,False,https://api.spotify.com/v1/tracks/5NTGvYlcSnLgVZO6BRh94M,5NTGvYlcSnLgVZO6BRh94M,0.00868,False,5,0.0918,-6.112,1,How You Get The Girl,54,,2014-10-27,0.0504,119.997,4,10,spotify:track:5NTGvYlcSnLgVZO6BRh94M,0.545
175,0.678,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/1tVOfQ1Kp8xea631KCo40z,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.481,1,250093,250093,0.435,False,https://api.spotify.com/v1/tracks/1tVOfQ1Kp8xea631KCo40z,1tVOfQ1Kp8xea631KCo40z,0.0,False,4,0.0928,-8.795,1,This Love,55,,2014-10-27,0.0321,143.95,4,11,spotify:track:1tVOfQ1Kp8xea631KCo40z,0.107
176,0.245,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/1IrdGyDgGeQISfIHg2PcDi,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.602,1,195706,195707,0.755,False,https://api.spotify.com/v1/tracks/1IrdGyDgGeQISfIHg2PcDi,1IrdGyDgGeQISfIHg2PcDi,0.0,False,0,0.178,-4.991,1,I Know Places,53,,2014-10-27,0.071,159.965,4,12,spotify:track:1IrdGyDgGeQISfIHg2PcDi,0.495
177,0.232,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/006cNObRKQL30lxSoNqgSo,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.815,1,271000,271000,0.377,False,https://api.spotify.com/v1/tracks/006cNObRKQL30lxSoNqgSo,006cNObRKQL30lxSoNqgSo,0.0,False,4,0.1,-7.754,1,Clean,57,,2014-10-27,0.0346,103.97,4,13,spotify:track:006cNObRKQL30lxSoNqgSo,0.211
178,0.0493,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/13vKhp8rfCrqR6Qa1QmzoG,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.422,1,245560,245560,0.692,False,https://api.spotify.com/v1/tracks/13vKhp8rfCrqR6Qa1QmzoG,13vKhp8rfCrqR6Qa1QmzoG,2.57e-05,False,3,0.177,-5.447,1,Wonderland,56,,2014-10-27,0.0549,184.014,4,14,spotify:track:13vKhp8rfCrqR6Qa1QmzoG,0.197
179,0.707,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/2veWZB8mfiJjxDeQRkKrKS,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.474,1,267106,267107,0.48,False,https://api.spotify.com/v1/tracks/2veWZB8mfiJjxDeQRkKrKS,2veWZB8mfiJjxDeQRkKrKS,0.000108,False,2,0.0903,-8.894,1,You Are In Love,58,,2014-10-27,0.0622,170.109,4,15,spotify:track:2veWZB8mfiJjxDeQRkKrKS,0.319
180,0.00463,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/3KhIpPRbkjr3p1eJkD51dj,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.633,1,230466,230467,0.889,False,https://api.spotify.com/v1/tracks/3KhIpPRbkjr3p1eJkD51dj,3KhIpPRbkjr3p1eJkD51dj,0.000458,False,5,0.0658,-5.87,1,New Romantics,60,,2014-10-27,0.0715,121.956,4,16,spotify:track:3KhIpPRbkjr3p1eJkD51dj,0.584
181,0.829,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/26OeJKJHgP7kekbkdZrvtO,Taylor Swift,[],0.592,1,216333,216333,0.128,False,https://api.spotify.com/v1/tracks/26OeJKJHgP7kekbkdZrvtO,26OeJKJHgP7kekbkdZrvtO,0.0,False,9,0.527,-17.932,0,I Know Places - Voice Memo,0,,2014-10-27,0.589,78.828,4,17,spotify:track:26OeJKJHgP7kekbkdZrvtO,0.15
182,0.717,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/1K0HFQtxZMuYl5wKeb5OkF,Taylor Swift,[],0.781,1,107133,107133,0.357,False,https://api.spotify.com/v1/tracks/1K0HFQtxZMuYl5wKeb5OkF,1K0HFQtxZMuYl5wKeb5OkF,0.0,False,0,0.185,-16.394,1,I Wish You Would - Voice Memo,0,,2014-10-27,0.912,118.317,4,18,spotify:track:1K0HFQtxZMuYl5wKeb5OkF,0.645
183,0.801,spotify:album:3GT1SFfrltwpfWM2FB7zV4,https://api.spotify.com/v1/audio-analysis/2mbfImsWprYXJrDst40SPz,Taylor Swift,[],0.675,1,131186,131187,0.234,False,https://api.spotify.com/v1/tracks/2mbfImsWprYXJrDst40SPz,2mbfImsWprYXJrDst40SPz,0.0,False,5,0.657,-15.064,0,Blank Space - Voice Memo,0,,2014-10-27,0.721,127.296,4,19,spotify:track:2mbfImsWprYXJrDst40SPz,0.578
184,0.0356,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/33Kq0AT5rvwyE4azisG08x,Taylor Swift,"['CA', 'US']",0.79,1,212600,212600,0.634,False,https://api.spotify.com/v1/tracks/33Kq0AT5rvwyE4azisG08x,33Kq0AT5rvwyE4azisG08x,2.68e-06,False,7,0.301,-4.704,1,Welcome To New York,55,,2014-10-27,0.033,117.008,4,1,spotify:track:33Kq0AT5rvwyE4azisG08x,0.642
185,0.0831,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/2sC2P3BN0IXujNaaSyDmtP,Taylor Swift,"['CA', 'US']",0.753,1,231826,231827,0.712,False,https://api.spotify.com/v1/tracks/2sC2P3BN0IXujNaaSyDmtP,2sC2P3BN0IXujNaaSyDmtP,0.0,False,5,0.104,-5.479,1,Blank Space,59,,2014-10-27,0.0501,95.995,4,2,spotify:track:2sC2P3BN0IXujNaaSyDmtP,0.56
186,0.00253,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/1fo2ctLqj3zBhRQKOXprol,Taylor Swift,"['CA', 'US']",0.594,1,231000,231000,0.8,False,https://api.spotify.com/v1/tracks/1fo2ctLqj3zBhRQKOXprol,1fo2ctLqj3zBhRQKOXprol,0.00244,False,7,0.117,-5.56,1,Style,65,,2014-10-27,0.0377,95.036,4,3,spotify:track:1fo2ctLqj3zBhRQKOXprol,0.473
187,0.000855,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/6Nde5KuTXyB7jlPO4upaBo,Taylor Swift,"['CA', 'US']",0.553,1,235800,235800,0.82,False,https://api.spotify.com/v1/tracks/6Nde5KuTXyB7jlPO4upaBo,6Nde5KuTXyB7jlPO4upaBo,9.67e-06,False,7,0.329,-6.942,1,Out Of The Woods,59,,2014-10-27,0.0385,92.001,4,4,spotify:track:6Nde5KuTXyB7jlPO4upaBo,0.354
188,0.00194,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/0lmMtDQ2ElasKU2qDAE6NN,Taylor Swift,"['CA', 'US']",0.602,1,193293,193293,0.747,False,https://api.spotify.com/v1/tracks/0lmMtDQ2ElasKU2qDAE6NN,0lmMtDQ2ElasKU2qDAE6NN,1.64e-05,False,5,0.0825,-5.739,1,All You Had To Do Was Stay,59,,2014-10-27,0.0329,96.949,4,5,spotify:track:0lmMtDQ2ElasKU2qDAE6NN,0.52
189,0.0592,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/3fthfkkvy9av3q3uAGVf7U,Taylor Swift,"['CA', 'US']",0.65,1,219200,219200,0.795,False,https://api.spotify.com/v1/tracks/3fthfkkvy9av3q3uAGVf7U,3fthfkkvy9av3q3uAGVf7U,0.0,False,7,0.136,-5.334,1,Shake It Off,65,,2014-10-27,0.187,160.04,4,6,spotify:track:3fthfkkvy9av3q3uAGVf7U,0.924
190,0.0166,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/1B5VzXPqMlvRw0U4HJY3dJ,Taylor Swift,"['CA', 'US']",0.643,1,207440,207440,0.896,False,https://api.spotify.com/v1/tracks/1B5VzXPqMlvRw0U4HJY3dJ,1B5VzXPqMlvRw0U4HJY3dJ,3.94e-05,False,0,0.115,-5.938,1,I Wish You Would,55,,2014-10-27,0.0669,118.014,4,7,spotify:track:1B5VzXPqMlvRw0U4HJY3dJ,0.502
191,0.0991,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/0yN4fNzmVnmgC0dsOoi9Wh,Taylor Swift,"['CA', 'US']",0.644,1,211933,211933,0.801,False,https://api.spotify.com/v1/tracks/0yN4fNzmVnmgC0dsOoi9Wh,0yN4fNzmVnmgC0dsOoi9Wh,4.94e-06,False,7,0.166,-6.147,1,Bad Blood,56,,2014-10-27,0.181,170.167,4,8,spotify:track:0yN4fNzmVnmgC0dsOoi9Wh,0.3
192,0.0575,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/106R7Z57WYzBAfrXImV30y,Taylor Swift,"['CA', 'US']",0.552,1,220440,220440,0.686,False,https://api.spotify.com/v1/tracks/106R7Z57WYzBAfrXImV30y,106R7Z57WYzBAfrXImV30y,0.00651,False,8,0.104,-7.299,1,Wildest Dreams,58,,2014-10-27,0.0868,140.024,4,9,spotify:track:106R7Z57WYzBAfrXImV30y,0.49
193,0.00359,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/6wfugRLamFsTRbPcCpNnP7,Taylor Swift,"['CA', 'US']",0.759,1,247533,247533,0.684,False,https://api.spotify.com/v1/tracks/6wfugRLamFsTRbPcCpNnP7,6wfugRLamFsTRbPcCpNnP7,0.00507,False,5,0.0783,-6.112,1,How You Get The Girl,58,,2014-10-27,0.0532,120.001,4,10,spotify:track:6wfugRLamFsTRbPcCpNnP7,0.548
194,0.645,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/1kTPQnabROVkW9bUXdCGrB,Taylor Swift,"['CA', 'US']",0.333,1,250093,250093,0.428,False,https://api.spotify.com/v1/tracks/1kTPQnabROVkW9bUXdCGrB,1kTPQnabROVkW9bUXdCGrB,0.0,False,4,0.101,-8.892,1,This Love,55,,2014-10-27,0.0372,72.817,4,11,spotify:track:1kTPQnabROVkW9bUXdCGrB,0.097
195,0.256,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/2zfgVd034GlUvk7LqBHl6u,Taylor Swift,"['CA', 'US']",0.598,1,195706,195707,0.751,False,https://api.spotify.com/v1/tracks/2zfgVd034GlUvk7LqBHl6u,2zfgVd034GlUvk7LqBHl6u,0.0,False,0,0.176,-4.896,1,I Know Places,55,,2014-10-27,0.057,159.986,4,12,spotify:track:2zfgVd034GlUvk7LqBHl6u,0.517
196,0.226,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/4bXCcoesMt8u99xMsbLr9U,Taylor Swift,"['CA', 'US']",0.811,1,271000,271000,0.376,False,https://api.spotify.com/v1/tracks/4bXCcoesMt8u99xMsbLr9U,4bXCcoesMt8u99xMsbLr9U,0.0,False,4,0.0996,-7.833,1,Clean,58,,2014-10-27,0.0351,103.973,4,13,spotify:track:4bXCcoesMt8u99xMsbLr9U,0.254
197,0.0446,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://api.spotify.com/v1/audio-analysis/6iWMI5oOhWrDbLbjmwTWFq,Taylor Swift,"['CA', 'US']",0.41,1,245560,245560,0.696,False,https://api.spotify.com/v1/tracks/6iWMI5oOhWrDbLbjmwTWFq,6iWMI5oOhWrDbLbjmwTWFq,3.29e-05,False,8,0.189,-5.434,1,Wonderland,57,,2014-10-27,0.0532,183.803,4,14,spotify:track:6iWMI5oOhWrDbLbjmwTWFq,0.195
